12515	apps.weathermon.weatherapp	0.25	0.072727	1.0
11865	anekdot-anekdoty.ru	0.25	0.000656	0.108
13412	air.com.littlebigsnake.littlebigsnake	0.5	0.000387	1.0
12901	avto-mekhanik.ru	0.75	0.031818	0.087273
12282	algebrra.com	0.5	0.000866	0.12845
11777	ae.lordfilms-s.tube	0.25	0.0615	1.0
11894	air.com.supermechs.superapp	0.95	0.0824	1.0
12507	artfile.me	0.5	0.009589	0.124546
13001	animy.org	0.25	0.063637	1.0
12176	androidmodgame.ru	0.25	0.061739	0.155
14142	an-online.lordfilms-s.art	0.5	0.1	1.0
9866	astrakhan.kinoafisha.info	0.95	0.05687	0.0728
13812	alfa.lordfilmsvet.site	0.75	0.012	0.0712
11894	altapress.ru	0.25	0.075455	1.0
11997	al-31f.ru	0.25	0.03	1.0
11904	attractiony.ru	0.75	0.022715	0.124546
13251	animebattlearenaaba.fandom.com	0.25	0.020533	0.05
14003	autopravilo.ru	0.5	0.004038	0.1
10007	apkmod.ru	0.95	0.0104	1.0
11858	avto.abw.by	0.5	0.014989	0.08
12282	alt.lordfilm-lu.site	0.25	0.070833	1.0
13680	autodoc24.ru	0.75	0.025	0.1
8623	animalfilms.zfilm-1080.com	0.95	0.08837	1.0
11909	allrefrs.ru	0.5	0.039364	1.0
14343	agushkin.ru	0.95	0.0136	1.0
8663	antrio.ru	0.5	0.007813	0.21
10208	anilibre.anilibria.cf	0.5	0.003072	1.0
12176	aubtu.biz	0.5	0.086956	0.12
13901	alanschool.ru	0.25	0.085	0.085
13233	aurora.network	0.25	0.008182	0.124546
14057	avtonews.msk.ru	0.25	0.046875	0.05
11868	audioknigionlain.ru	0.95	0.028778	0.05687
14337	avtoomobil.ru	0.5	0.032	0.049
9639	ak.lordfilms-s.tv	0.5	0.02727	0.08
11858	alternatio.org	0.75	0.00065	1.0
13815	auto-dig.ru	0.95	0.009759	0.06804
11868	avidreaders.ru	0.5	0.063988	0.108
12282	anicat.ru	0.95	0.099999	1.0
10009	anapa.hh.ru	0.75	0.000385	0.05625
13988	avto-forum.name	0.5	0.015	0.068039
9012	americanhorrorstory.ru	0.25	0.0018	1.0
12533	acaketo.site	0.75	0.04375	0.068334
12160	asduhit234.ru	0.5	0.000657	0.031819
11858	art-grea.ru	0.5	0.027989	0.124546
14131	androidmovie.ru	0.5	0.075	0.104
11857	amur.telik.top	0.95	0.039364	0.104
9011	alfabank-24.ru	0.75	0.001582	1.0
14058	all4learning.ru	0.95	0.05625	0.05625
13001	avtobez.com	0.5	0.069445	1.0
11868	antifashist.online	0.75	0.063988	1.0
9013	artyx.ru	0.95	0.04375	0.08
14285	alarm-bike.ru	0.25	0.010909	0.036363
10726	al-ijtihad.com	0.95	0.024	0.04
13898	an.osintsev.bonrus	0.25	0.009091	0.056728
12160	arto.su	0.25	0.000464	1.0
14051	aae.su	0.25	0.0744	0.1468
11791	aquapark-marino.ru	0.75	0.007273	0.1
12176	akademiarechi.ru	0.5	0.079208	0.155
12388	amurmedia.ru	0.5	0.022243	0.05
11909	activefisher.net	0.95	0.018169	1.0
10049	audiolang.info	0.75	0.031818	0.047
13238	anisima.ru	0.75	0.012	0.1
10208	anidub.link	0.95	0.003909	1.0
13256	at.ner.solitairefreecell	0.75	0.015177	0.044444
13233	advcertificate.site	0.5	0.00762	0.09
11857	and.lihuhu.mahjongtriple3d	0.95	0.000034	1.0
12512	animego.org	0.75	0.001230	1.0
11865	algebra.my-dict.ru	0.75	0.014389	0.055
9012	anime-go.online	0.75	0.010909	1.0
12507	atchercules.ru	0.95	0.040494	0.069
12160	aquarepush.com	0.75	0.006571	0.031819
14142	ag-online.lordfilms-s.biz	0.5	0.001119	0.001582
11904	ahilla.ru	0.95	0.039364	0.124546
11860	ark-eng.ru	0.5	0.029989	0.124546
14051	allrelease.ru	0.5	0.000404	0.001230
13238	advokat-kozhevnikov.ru	0.95	0.08	0.1
12176	astrakhanpost.ru	0.5	0.090909	1.0
12355	apkmoddygrec.blogspot.com	0.75	0.08	0.184
11997	advicimen.ru	0.75	0.0136	0.072728
11868	allserial.org	0.75	0.00065	1.0
14123	anime-jutsu.online	0.25	0.001347	1.0
13898	app.loseweight	0.5	0.009091	0.087273
12685	alethist.at.ua	0.25	0.074167	0.078334
13812	avto-forum.name	0.75	0.009759	0.1
12927	ae-online.lordfilms-s.art	0.95	0.08126	1.0
12176	autoauctionhistory.com	0.5	0.090909	0.155
11888	audiobx.ru	0.75	0.014167	1.0
8662	autoluks71.ru	0.95	0.00792	0.1
13256	air.kengineairpro	0.5	0.000139	0.021234
12507	aquariumguide.ru	0.25	0.039364	0.124546
13257	abrozzi.com	0.95	0.056249	0.069
13402	adobe-master.ru	0.75	0.012	0.099999
14139	animedub.ru	0.95	0.022908	0.069
11865	aurora.network	0.25	0.011989	0.05687
10049	avtokyzoff.ru	0.5	0.015177	0.054348
10049	aquapark-marino.ru	0.75	0.009091	0.1
11894	animespirit.tv	0.25	0.0744	1.0
11536	amurkst.ru	0.75	0.08126	1.0
13812	audioknigi-vsem.ru	0.95	0.018863	1.0
10209	amrom.ru	0.5	0.014999	0.075
12887	all-the-books.ru	0.5	0.008588	0.09
10009	autopragmat.com	0.25	0.000009	0.21
11909	akak7.ru	0.25	0.00065	0.124546
12927	aviaf.ru	0.95	0.03636	1.0
11791	animesure.org	0.75	0.023156	1.0
13574	akki-carsh.ru	0.95	0.007273	0.08
13254	avtooverview.ru	0.95	0.039999	1.0
11777	apr7.filmy-smotret.cc	0.75	0.095	0.095238
12515	appinventor.ai_morshinin_pavel.raschet	0.5	0.081589	0.12845
12176	anews.com	0.5	0.000667	0.099
10134	androidkino.one	0.25	0.0495	0.2
9013	allboxing.ru	0.95	0.043	0.056728
10009	antique-lit.niv.ru	0.25	0.000150	0.21
13812	apr17.filmy-smotret.cc	0.75	0.015978	1.0
13233	answerstoall.com	0.75	0.010477	0.081
8589	arbuztoday.ru	0.25	0.007	0.05687
9866	americanhorrorstory.ru	0.75	0.01875	1.0
8663	anime777.ru	0.5	0.006955	1.0
11909	arsenal-info.ru	0.25	0.0528	0.08125
11909	autosiga.ru	0.95	0.049989	0.124
11865	avtomdor.ru	0.25	0.00726	0.047
12927	astrolibra.com	0.25	0.04545	0.24
13898	albion-marriage.ru	0.5	0.03937	1.0
8669	as98.online-stars.org	0.5	0.01	0.04375
12685	americanhorrorstoryru.ru	0.25	0.071875	1.0
12176	au-ok.com	0.95	0.000834	0.21
13818	archivesnewstech.com	0.5	0.031	1.0
12685	ation.ucoz.ru	0.95	0.074167	0.088
14051	air.air.businessmansimulator3	0.5	0.074167	0.12
13233	autodvig.com	0.95	0.09	0.1
14051	allhomefood.ru	0.5	0.159985	1.0
11857	alushta.gorodrabot.ru	0.5	0.027989	0.124
12901	android-robot.com	0.5	0.007273	0.05687
12507	alf67.ru	0.5	0.011989	0.049
11905	agrobazar.ru	0.25	0.022389	0.08125
14036	autozaliv.ru	0.95	0.01	1.0
12515	avtorazbori.ru	0.5	0.081818	0.1835
9012	art-news.space	0.25	0.003355	0.1
14003	amedia.online	0.95	0.002108	1.0
14003	autolonkosti.ru	0.25	0.009763	0.041
11777	avr.next-video.ru	0.5	0.092	1.0
14050	api1637342290.delivembd.ws	0.75	0.0675	1.0
11888	alkoperegon.ru	0.25	0.012	1.0
13266	afisha.orsk.ru	0.95	0.049999	0.049999
11857	an.osintsev.sngcoins	0.75	0.008789	0.056
12927	asn.in.ua	0.95	0.08126	1.0
13425	and.lihuhu.matchingmaster3d	0.5	0.000202	1.0
14149	alternativa-mc.ru	0.5	0.028	0.055
11857	albion-marriage.ru	0.25	0.00726	1.0
12685	autochessking.com	0.25	0.112	0.155
12176	agario.fun	0.5	0.000921	1.0
13233	aquatech-spb.ru	0.5	0.008	0.108
11777	apr13.kinomops.ru	0.75	0.085714	0.085714
13685	art-news.space	0.75	0.01	0.129342
12685	asperhisch.ucoz.ru	0.75	0.074167	0.089109
14051	avr.many-film.ru	0.5	0.1099	1.0
12515	audioknigi-vsem.ru	0.75	0.076351	0.1468
13812	apr18.filmy-smotret.cc	0.25	0.01	1.0
11857	ambroksol.ru	0.5	0.037789	1.0
14051	anwap.tube	0.25	0.001365	1.0
14003	autosport.com.ru	0.75	0.03937	0.1
13812	altergames.intellect_battle	0.95	0.0124	0.09
11857	avtoexperts.ru	0.5	0.027989	1.0
12378	anhqv.es	0.75	0.007273	0.21
9012	armavir.bezformata.com	0.25	0.007273	0.09
13680	akva-gid.ru	0.95	0.048	1.0
13257	anews.com	0.25	0.010453	0.21
12378	askandroid.ru	0.95	0.006571	1.0
9012	asiakinoserialy.in	0.95	0.045602	1.0
12685	about-travel.ru	0.75	0.0744	0.0824
12509	argument.kg	0.95	0.011989	0.06
11888	avto-sovet.ru	0.25	0.016667	0.1
14123	animefox.org	0.75	0.001044	1.0
8663	auc.alfacar.xyz	0.25	0.031818	0.05625
8661	akcii-skidki.ru	0.75	0.02	0.104
14036	astrahan.bezformata.com	0.75	0.08	0.09
12515	adogslife.ru	0.95	0.072715	1.0
13818	ansaligy.com	0.5	0.010909	0.1
13812	acorns.7bk.ru	0.25	0.015455	0.09
11888	autonevod.ru	0.5	0.010833	1.0
12244	animenime.ru	0.75	0.016667	1.0
11888	alsina-sa.com	0.95	0.08125	1.0
13425	air.com.sublinet.tastytale	0.25	0.000323	1.0
11858	avto-russia.ru	0.95	0.008169	0.21
14051	all-arduino.ru	0.75	0.072	0.16
12282	animego.life	0.75	0.063636	1.0
14341	allson.ru	0.25	0.032	0.05281
8589	audi80b2.ru	0.75	0.009925	0.09
12877	and.matchgames.zenblossom	0.75	0.12	1.2
14058	adventuretime.ru	0.5	0.016427	0.05625
14144	allrefrs.ru	0.95	0.03937	0.096
12927	aporner.co	0.75	0.075	1.0
14051	avtoremont-lada.ru	0.25	0.096	1.0
14144	airportmsk.ru	0.75	0.04375	0.1
14144	akket.com	0.95	0.05281	1.0
14142	americanhorrorstory.ru	0.5	0.018	1.0
14051	avtocredit-online.ru	0.75	0.096	0.12845
9866	au-ok.com	0.75	0.0096	1.0
13812	aug23pm.films1080.best	0.5	0.0125	0.053
12685	asuall.at.ua	0.95	0.074167	0.12
12160	audolsong.ru	0.25	0.01	0.031819
10208	alicarz.ru	0.95	0.035827	1.0
8662	avtotop.info	0.95	0.04375	1.0
14057	art-povar.ru	0.75	0.008624	0.0656
13988	all.soccer	0.95	0.009759	0.06804
13899	aqua.piterland.ru	0.5	0.022727	0.08
10724	alfabank-24.ru	0.25	0.012	0.0712
9012	al.ly	0.95	0.04375	0.08
8589	auto-s.xyz	0.5	0.000125	0.045
13812	apr17.filmy-smotret.cc	0.95	0.015978	1.0
9012	andiriney.ru	0.75	0.004091	1.0
14036	autotopik-ru.turbopages.org	0.25	0.039999	0.108
13818	amrom.ru	0.95	0.015	0.069
12507	astrakhanpost.ru	0.25	0.014988	0.1
14003	audiobook-mp3.ru	0.25	0.032	0.0696
13818	allcryptoz.net	0.75	0.05625	0.069
13233	art-process.ru	0.75	0.024	1.0
14435	animego-org.tk	0.5	0.0712	1.0
10009	anime777.ru	0.5	0.008182	1.0
14051	azminecraft.ru	0.5	0.000522	1.0
13233	aquariumguide.ru	0.25	0.049	0.1
14051	al-online.lordfilms-s.art	0.25	0.080988	1.0
11868	a174.ru	0.95	0.009989	0.1
10134	ak-online.lordfilms-s.art	0.5	0.02673	1.0
9011	autoforum.info	0.95	0.008509	0.027273
10725	animejapan.tv	0.95	0.0144	1.0
8663	amrom.ru	0.5	0.014999	0.04
11905	amdm.ru	0.25	0.038989	0.1
10209	avtobus-marshruty.ru	0.95	0.01278	0.068039
12685	afrodita-spa.ru	0.5	0.070833	1.0
11858	animaljournal.ru	0.95	0.048989	0.1
8589	autoweek.com	0.75	0.015	0.0405
13815	app-time.ru	0.95	0.064	1.0
12507	abw-by.turbopages.org	0.95	0.014989	1.0
14001	all-auto.org	0.75	0.031806	0.21
13238	alllyr.ru	0.95	0.05	1.0
13812	allofusaredead.ru	0.75	0.012	1.0
11857	azbyka--vkysa-ru.turbopages.org	0.95	0.009078	1.0
13426	air.com.jogatina.domino.android	0.75	0.000835	0.002114
10009	autotopka.ru	0.75	0.0075	0.21
12294	alawarfarm.ru	0.25	0.075	0.104
14292	agronom.expert	0.95	0.010477	0.031819
12507	animals-mf.ru	0.75	0.031819	1.0
14435	annlove.ru	0.5	0.023552	1.0
12176	avtonomnoeteplo.ru	0.25	0.090909	0.155
9866	af-online.lordfilms-s.biz	0.95	0.001094	0.002026
12176	anekdot-book.com	0.5	0.059406	0.155
12358	app.listta.goals	0.75	0.00005	1.0
10049	avito-lichnyj-kabinet.ru	0.5	0.009091	1.0
11777	anime-land.ru	0.25	0.067	1.0
11777	avtosreda.ru	0.25	0.080953	0.155
14003	avataraang.online	0.75	0.03	0.087273
13812	allomart.ru	0.25	0.01	0.09
11777	adella.ru	0.5	0.080953	0.155
10725	audiobx.online	0.75	0.010834	1.0
11858	askgeek.io	0.5	0.03	0.21
10208	agushkin.ru	0.5	0.0096	0.104
12887	alfabank-24.ru	0.75	0.0136	0.1
14001	al.lordfilms-s.tv	0.95	0.0864	0.0864
12507	allposobie.ru	0.95	0.014988	0.11284
13818	antique-lit.niv.ru	0.75	0.000150	0.08
13256	air.com.spilgames.trollfacequesthorror2.scary.adventure	0.5	0.000120	0.021619
8663	android-programs.xyz	0.75	0.009091	1.0
10049	ai2.appinventor.mit.edu	0.5	0.011818	0.047
11777	aktanysh-rt.ru	0.95	0.1	1.0
13681	and.lihuhu.mahjongtriple3d	0.75	0.052	1.2
8592	axm.am	0.5	0.03	0.1
11865	au-ok.com	0.75	0.00065	0.05687
13812	ars-games.ru	0.5	0.0071	1.0
11865	afrus-shop.ru	0.75	0.000656	1.0
11865	ab.onliner.by	0.75	0.007989	0.087273
8663	anime-bit.ru	0.25	0.00224	1.0
12282	animefun.online	0.5	0.074167	1.0
13901	allforchildren.ru	0.75	0.0254	1.0
10717	akniga.org	0.5	0.002808	0.108
11857	atvuz.ru	0.75	0.009078	1.0
10009	alfabankpro.ru	0.5	0.008182	1.0
13685	audioboo.org	0.5	0.0136	0.129342
14051	avtobez.com	0.95	0.139563	1.0
13256	and.voxelcube.matchblock3d	0.5	0.016427	0.022589
13256	aratnon.pixel.idle.dungeon.dunidle	0.95	0.008499	0.015177
8662	atas.info	0.25	0.03937	1.0
12515	apple-tour.ru	0.75	0.087989	0.155
13815	auto-news.msk.ru	0.25	0.000100	0.045
11903	al_quran.uzbek.koran.islamic.quran	0.25	0.004533	0.044443
12685	artmasterclass.ru	0.75	0.070833	0.16
11859	aniq.uz	0.25	0.034989	0.1
14123	animetoday.online	0.25	0.001044	1.0
14146	aquatech-spb.ru	0.5	0.013636	0.075
10134	avtohor.ru	0.75	0.016428	0.049505
14056	as106.online-star.org	0.25	0.006619	0.1
13233	amursk.bezformata.com	0.25	0.016739	0.0864
12532	adygheya-news.net	0.95	0.184	1.0
9866	ak.brokino.xyz	0.75	0.022078	1.0
13681	androek.com	0.25	0.12	1.0
13426	art.color.planet.paint.by.number.game.puzzle.free	0.5	0.000812	1.0
13812	anatomytv.net	0.75	0.010909	1.0
12515	anwap.shop	0.75	0.070832	1.0
13001	aznaetelivy.ru	0.5	0.072096	0.155
13232	androidinsider.ru	0.25	0.0136	0.04375
11857	alco-safe.ru	0.25	0.034989	1.0
14051	autosiga.ru	0.75	0.072	0.16
13251	androidinsider.ru	0.25	0.04	0.21
11777	anwap.su	0.75	0.085714	1.0
11894	anigato.ru	0.25	0.072	1.0
14003	anime.anidub.com	0.95	0.004875	0.1
13812	amdm.ru	0.75	0.09	1.0
8669	autotopik.ru	0.5	0.005455	1.0
11777	apr18.filmy-smotret.cc	0.5	0.102273	1.0
10726	autopragmat.com	0.95	0.012	0.1
12685	amediateka.ru	0.5	0.096	1.0
11777	a4.2021-filmaaa.net	0.5	0.068772	1.0
14413	animania.online	0.95	0.020909	0.05
10006	as105.online-stars.org	0.95	0.008728	1.0
10725	alkoperegon.ru	0.75	0.012	0.12
13899	aqua-sovet.ru	0.5	0.025	1.0
14050	api1637680522.delivembd.ws	0.5	0.0675	1.0
14051	apiplayers.topdbltj.ws	0.5	0.146788	0.1468
13812	art32.lord-film.art	0.75	0.013636	0.09
8589	arskmedia.ru	0.75	0.008182	0.124546
13251	adoptme.fandom.com	0.75	0.037499	1.0
12927	ati.su	0.95	0.075	1.0
12533	android-robot.com	0.75	0.0125	0.1
9011	a-otvet.ru	0.75	0.005	0.099999
11857	antispam.avamk.ru	0.5	0.043741	0.05
14051	audio-kniga.org	0.95	0.0744	1.0
11868	almaty.tv	0.25	0.030988	1.0
14051	astrozodiac.net	0.5	0.072	1.0
14278	autolions.ru	0.95	0.03937	0.08
14036	anekdot-anekdoty.ru	0.75	0.05281	1.0
14051	aux.lordfilmx.cfd	0.95	0.07495	1.0
13818	allson.ru	0.5	0.0176	0.05687
14051	amimore.ru	0.75	0.03925	1.0
8589	allhockey.ru	0.5	0.031819	1.0
12927	akson-mc.ru	0.75	0.08126	1.0
12176	allfont.ru	0.75	0.000834	0.086
9872	avtika.ru	0.75	0.124	1.0
12533	autosport.com.ru	0.75	0.016667	0.124
13677	all-auto.org	0.25	0.002627	0.21
14322	abettee.thealloha.club	0.95	0.09	1.0
12282	asienda.ru	0.75	0.069546	0.1468
13233	antonimy-k-slovu.ru	0.25	0.0176	0.12
12507	avtotachki-com.turbopages.org	0.25	0.014988	0.21
12685	animeonline.cc	0.95	0.065638	1.0
13251	altapress.ru	0.75	0.056249	0.21
12282	allserial.top	0.95	0.063636	1.0
11791	amari02.ru	0.5	0.008	0.09
9013	antideza.ru	0.25	0.015	0.04375
8589	al-lexandra.com	0.5	0.019999	0.07
12446	app.pcres.3u.com	0.5	0.06636	1.0
11865	amursk.naydidom.com	0.95	0.014988	0.0384
14051	air-dots.info	0.25	0.0744	1.0
12507	astanatv.kz	0.5	0.018389	1.0
8589	auto-lawyer.org	0.5	0.017	0.124546
12509	autopragmat.com	0.75	0.038989	0.1
11777	atlantatv.ru	0.75	0.068	1.0
13266	archive.md	0.75	0.056249	0.056249
13812	ass-1.lordfilm.green	0.75	0.008509	1.0
13426	air.com.beachbumgammon	0.95	0.000646	0.002633
12282	alt.lordfilm-lu.site	0.75	0.070833	1.0
14036	apteka.103.by	0.5	0.009091	0.124546
8589	autoreview.ru	0.25	0.006875	0.029
11791	anime.anidub.life	0.5	0.000150	0.21
11858	asninfo.ru	0.95	0.039363	1.0
13681	akkordbard.ru	0.95	0.16	1.0
12927	asn.in.ua	0.25	0.08126	1.0
12176	avtobusom.net	0.25	0.128	0.155
11858	animego.org	0.5	0.006567	1.0
11494	asaladto.site	0.25	0.032728	0.087273
9866	artyhomes.ru	0.75	0.021263	1.0
9012	ava.lordfilmtv.cyou	0.25	0.013333	0.108
11908	amigurumi-crochet.ru	0.5	0.019989	0.143713
12910	all4learning.ru	0.75	0.008588	0.144
11864	arigus.tv	0.5	0.001230	0.21
11894	anivost.org	0.5	0.070833	1.0
12176	allturkserials.com	0.75	0.089109	0.155
8589	anime-free.ru	0.5	0.016427	0.049375
11791	alldorama.com	0.75	0.026243	1.0
9035	afisha.sakh.com	0.5	0.011	0.21
13233	areasam.ru	0.25	0.007273	0.09
8589	alexandernikolaevichbiryukov.ru	0.25	0.08	0.1
13818	avto-flot.ru	0.75	0.04375	1.0
14154	autoanalitic.ru	0.5	0.0071	0.020469
8592	apps.infinite.storescannersound	0.25	0.011261	1.0
14435	avg.offtv.cc	0.5	0.076	0.08
9866	ask.fm	0.75	0.001132	0.21
14337	amediumformat.ru	0.75	0.016	0.08125
14036	anekdot-book.com	0.5	0.05	0.124546
8663	alfabankpro.ru	0.75	0.007273	1.0
13901	akniga.org	0.95	0.085	1.0
12176	afisha.bigmir.net	0.95	0.12	0.155
11894	art.color.planet.oil.paint.canvas.number.free	0.5	0.075	0.16
13899	alf67.ru	0.75	0.0125	0.068334
10009	alsina-sa.com	0.25	0.0096	0.049
13685	audioboo.org	0.25	0.012	0.129342
14040	and.lihuhu.matching3d	0.5	0.000106	0.000393
11791	all.c1x.ru	0.95	0.026243	0.1
13901	alllyr.ru	0.95	0.085	0.085
10344	allserial.top	0.95	0.07	1.0
9012	adminlen.ru	0.25	0.004456	0.1
13812	avtograf70.ru	0.25	0.0064	1.0
12176	attuale.ru	0.5	0.000919	1.0
13574	autoclub174.ru	0.95	0.008273	0.08
9012	anidub.link	0.25	0.002986	1.0
13233	asaladto.site	0.5	0.0096	0.052
11857	air.com.games2win.internationalfashionstylist	0.95	0.000071	0.06993
12507	avtika.ru	0.95	0.001230	1.0
10208	addcatalogs.manyweb.ru	0.25	0.019048	1.0
14001	aj.lordfilms-s.tv	0.75	0.08	0.08
11905	aae.su	0.25	0.027273	0.0864
14051	artageless.com	0.5	0.000653	1.0
14049	ablove.xyz	0.95	0.041	0.21
14144	androidsfaq.com	0.95	0.013174	0.124546
11791	autotopik.ru	0.95	0.013636	1.0
13252	alcofan.com	0.25	0.009999	0.05625
13812	aptekilekarstva.ru	0.25	0.008	1.0
12358	ange.apps.origami.dragons	0.95	0.000195	0.000936
11909	afmen.online	0.75	0.039364	0.124533
12176	an1.com	0.95	0.1	0.155
11857	asembler.store	0.95	0.01726	0.018182
13254	assassinscreed.fandom.com	0.75	0.056249	0.056249
12507	alexlarin.net	0.25	0.028778	0.21
13233	artoftesting.com	0.5	0.009167	0.05687
9013	animedub.ru	0.5	0.006571	0.087273
10009	art-assorty.ru	0.95	0.025	0.055
13257	allapk.ru	0.5	0.049999	0.068999
12533	avia.pro	0.5	0.047	0.06
14144	agroved-org.turbopages.org	0.25	0.031818	0.124546
14435	avtoexperts.ru	0.75	0.0824	1.0
12378	and.voxelcube.matchblock3d	0.95	0.015	0.08125
14278	almspblo.ru	0.25	0.010454	0.04375
12685	audio-books.su	0.95	0.07255	1.0
10009	about-travel.ru	0.95	0.0096	1.0
13818	agentstvo-prazdnik.com	0.25	0.006864	1.0
11899	anime-bit.ru	0.95	0.010655	0.21
14051	agrostart.net	0.75	0.089988	0.131235
11857	allscitech-ru.turbopages.org	0.95	0.018169	0.0864
12176	and.lihuhu.mergeblock3d	0.75	0.000737	0.09
11791	auc.estransit.ru	0.25	0.016427	0.05
12507	avto-idea.ru	0.95	0.123989	1.0
9868	adme.media	0.25	0.0216	1.0
11777	apr20.kinotrast.ru	0.95	0.08	0.102273
13812	anime.goodfon.ru	0.75	0.016667	0.08
12507	avtoidei-ru.turbopages.org	0.95	0.099988	0.104
11777	animelib.me	0.95	0.092	1.0
14036	anekdoty-svezhie.ru	0.95	0.0184	0.104
9012	as.com	0.5	0.009759	0.069
9866	anime-portal.ru	0.75	0.008182	0.09
12512	app-96441.games.s3.yandex.net	0.5	0.00726	0.08726
11888	alpha-otvet.ru	0.75	0.0152	1.0
12176	androidlomka.com	0.25	0.000834	0.155
13256	art.color.planet.paint.by.number.game.puzzle.free	0.5	0.000112	0.015
12507	autostrada-uz.turbopages.org	0.75	0.048989	0.1
12507	agroxxi-ru.turbopages.org	0.5	0.031403	1.0
13677	asouppo.site	0.95	0.008182	0.05
12176	ageofgothic.ru	0.75	0.08837	0.128
14051	arm3.eljur.ru	0.95	0.06235	1.0
13229	an0ns.ru	0.25	0.011263	0.049
11777	apr14.lordfillms.xyz	0.95	0.083809	1.0
10344	api.synchroncode.com	0.25	0.07	1.0
12887	aptekilekarstva.ru	0.95	0.008588	1.0
14435	astropro.ru	0.5	0.0816	1.0
11858	and.dinlygo.tilepair3d	0.5	0.000065	1.0
11791	advservert.com	0.5	0.003253	0.1
12685	actiorrat.ucoz.ru	0.95	0.074167	0.09901
13812	armeniadiscovery.com	0.75	0.015177	0.1
11857	avtodigitals.ru	0.25	0.039989	0.12
11909	anan.kg	0.95	0.010897	1.0
14051	arsknews.ru	0.25	0.036875	0.071188
12685	a-geometry.narod.ru	0.25	0.076	1.0
11904	animego.org	0.95	0.006567	0.124546
10049	afisha.sakh.com	0.5	0.013636	0.08
8589	arsochi.ru	0.5	0.08	0.108
13266	avto-nomer.ru	0.95	0.020533	0.056249
13812	a.greenfilm.vip	0.25	0.008875	1.0
14337	alsina-sa.com	0.5	0.032	0.05687
14051	animemob.ru	0.75	0.111	1.0
13145	animedub.ru	0.75	0.025183	0.21
13001	anymoda-blog.ru	0.5	0.058033	1.0
13233	adobe-master.ru	0.95	0.008333	1.0
13812	as75.online-stars.org	0.95	0.020909	0.05687
12685	afalon.ru	0.5	0.068	1.0
11868	amurmedia.ru	0.25	0.039364	0.21
12515	afmen.online	0.75	0.070832	1.0
8589	antimaydan.info	0.25	0.000100	1.0
12803	arven.as.alloeclub.com	0.25	0.0875	0.1835
13812	animedub.ru	0.95	0.000135	1.0
8660	avto-nomer.ru	0.25	0.034845	0.068039
11857	alanspb-ru.turbopages.org	0.95	0.0683	0.1
12685	al.hdseriya.lol	0.5	0.074167	1.0
11905	all-anekdoty.ru	0.5	0.031806	0.1
12176	avtotop.info	0.75	0.057418	0.155
14142	anixart.tv	0.75	0.129342	0.21
14051	allrecipe.ru	0.95	0.0744	1.0
11777	apr30.gorafilm.xyz	0.5	0.081818	1.0
14343	audio-books.su	0.75	0.0125	1.0
13818	alcoformer.ru	0.25	0.008	0.08125
12685	aether.ucoz.ru	0.25	0.074167	0.074167
12927	anek.ws	0.75	0.08126	1.0
13257	anews.com	0.5	0.01188	0.21
10726	anilove.tv	0.25	0.012	0.072728
12507	androidprog.com	0.75	0.014989	1.0
13681	apkmod.ru	0.25	0.019048	0.064
11791	angl-gdz.ru	0.5	0.00192	1.0
12685	art.as.alloeclub.com	0.75	0.089109	1.0
12515	akkordbard.ru	0.95	0.110988	0.1468
9012	archive.bookfrom.net	0.25	0.010476	0.064
14051	avg.offtv.cc	0.25	0.082438	0.1468
11857	aptekat.ru	0.95	0.056867	0.12028
13098	anime.reactor.cc	0.95	0.010899	0.05
11997	aume.ru	0.25	0.011818	0.1
12927	androidmovie.ru	0.25	0.016428	1.0
12378	air.com.spilgames.trollfacequesttvshows	0.25	0.01407	0.12
13001	allserial.biz	0.75	0.069445	1.0
14413	animejoy.ru	0.95	0.013636	0.08
13812	anime-go.online	0.5	0.010909	1.0
13901	all-fashion.info	0.75	0.085	0.085
12887	azminecraft.ru	0.75	0.03937	0.08
9865	ahmatova.niv.ru	0.95	0.056728	0.08
14036	antifashist.com	0.75	0.05	0.108
12176	agar.live	0.95	0.000922	0.1235
14001	audio-books.online	0.95	0.05281	0.124
14051	adrek.ru	0.75	0.000579	0.066922
12532	androidmovie.ru	0.5	0.049505	1.0
14051	amedia.online	0.95	0.000526	1.0
13256	and.lihuhu.matchpair3d	0.5	0.000110	1.0
9011	ansaligy.com	0.25	0.002728	0.03937
13001	autoryl.ru	0.75	0.059467	1.0
12176	agentstvo-prazdnik.com	0.25	0.000718	0.21
11865	arcanus.ru	0.95	0.011989	0.08
13238	audioknigi-vsem.ru	0.5	0.03937	1.0
12515	allroader.ru	0.75	0.081818	1.0
13818	azerforum.com	0.95	0.039999	0.068039
14164	animeonline.cc	0.95	0.05625	0.21
14049	alfainvestor.ru	0.75	0.0375	0.05625
11777	ah.stopfilms.info	0.75	0.076	1.0
13812	airentertainment.biz	0.25	0.045	0.05625
8669	allmed.pro	0.25	0.001819	1.0
13818	androidlime.ru	0.25	0.008334	0.1
9865	akniga.org	0.75	0.003188	1.0
11857	app.bevsa.rus_r31	0.95	0.007988	0.09
12685	a-going.thealloha.club	0.25	0.0776	1.0
13233	atas.info	0.75	0.036364	1.0
10049	alf.businesseu.ru	0.75	0.013636	1.0
13812	as23.online-star.org	0.75	0.0125	1.0
12887	audiolang.info	0.95	0.04375	0.05687
