host,service,pool,pid,tid,thread_name,affinity,current_cpu,runtime_sec,wait_sec,elapsed_sec,cpu_pct,runqueue_wait_pct,runnable_pct
adfe102,FCGIAdServer,bid-request,78807,79989,bid-request:c70,70,70,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,79990,bid-request:c11,11,11,0.000173545,0.000389216,600.000145664,2.8924159644652017e-05,6.486931758479287e-05,9.379347722944489e-05
adfe102,FCGIAdServer,bid-request,78807,79991,bid-request:c35,35,35,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,79992,bid-request:c46,46,46,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,79993,bid-request:c37,37,37,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,79994,bid-request:c19,19,19,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,79995,bid-request:c0,0,0,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,79996,bid-request:c38,38,38,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,79997,bid-request:c69,69,69,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,79998,bid-request:c25,25,25,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,79999,bid-request:c24,24,24,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80000,bid-request:c34,34,34,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80001,bid-request:c20,20,20,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80002,bid-request:c30,30,30,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80003,bid-request:c62,62,62,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80004,bid-request:c40,40,40,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80005,bid-request:c17,17,17,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80006,bid-request:c14,14,14,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80007,bid-request:c4,4,4,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80008,bid-request:c45,45,45,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80009,bid-request:c47,47,47,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80010,bid-request:c6,6,6,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80011,bid-request:c43,43,43,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80012,bid-request:c55,55,55,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80013,bid-request:c50,50,50,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80014,bid-request:c26,26,26,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80015,bid-request:c29,29,29,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80016,bid-request:c63,63,63,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80017,bid-request:c21,21,21,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80018,bid-request:c39,39,39,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80019,bid-request:c59,59,59,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80020,bid-request:c3,3,3,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80022,bid-request:c61,61,61,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80023,bid-request:c58,58,58,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80024,bid-request:c67,67,67,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80025,bid-request:c13,13,13,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80026,bid-request:c53,53,53,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80027,bid-request:c9,9,9,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80028,bid-request:c18,18,18,0.00024983,0.0,600.000145664,4.1638323224658806e-05,0.0,4.1638323224658806e-05
adfe102,FCGIAdServer,bid-request,78807,80029,bid-request:c16,16,16,0.000188017,0.009054369,600.000145664,3.133615905908288e-05,0.0015090611336401984,0.0015403972926992815
adfe102,FCGIAdServer,bid-request,78807,80030,bid-request:c64,64,64,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80031,bid-request:c33,33,33,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80032,bid-request:c2,2,2,0.000307519,0.00562908,600.000145664,5.125315422376757e-05,0.0009381797722349695,0.0009894329264587371
adfe102,FCGIAdServer,bid-request,78807,80033,bid-request:c12,12,12,0.000164169,0.000284798,600.000145664,2.7361493357359053e-05,4.746632180977617e-05,7.482781516713522e-05
adfe102,FCGIAdServer,bid-request,78807,80034,bid-request:c42,42,42,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIAdServer,bid-request,78807,80035,bid-request:c32,32,32,0.000176331,0.0,600.000145664,2.9388492865257627e-05,0.0,2.9388492865257627e-05
adfe102,FCGIAdServer,bid-request,78807,80036,bid-request:c22,22,22,0.000282676,0.002531204,600.000145664,4.7112655228970316e-05,0.0004218672309152195,0.0004689798861441897
adfe102,FCGIAdServer,bid-request,78807,80037,bid-request:c54,54,54,0.000221707,0.0,600.000145664,3.695115769591094e-05,0.0,3.695115769591094e-05
adfe102,FCGIAdServer,bid-request,78807,80038,bid-request:c44,44,44,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIRtbServer,bid-request,78853,79136,bid-request:c0,0,0,387.473838575,49.292487152,600.000145664,64.57895741778458,8.215412530850248,72.79436994863482
adfe102,FCGIRtbServer,bid-request,78853,79137,bid-request:c1,1,1,437.194147197,43.565286451,600.000145664,72.86567350965755,7.260879312418793,80.12655282207635
adfe102,FCGIRtbServer,bid-request,78853,79138,bid-request:c2,2,2,366.564968146,85.732315853,600.000145664,61.094146525637065,14.28871583991416,75.38286236555123
adfe102,FCGIRtbServer,bid-request,78853,79139,bid-request:c3,3,3,323.578805656,109.089553017,600.000145664,53.929787849952305,18.181587755495336,72.11137560544763
adfe102,FCGIRtbServer,bid-request,78853,79140,bid-request:c5,5,5,279.484429338,120.185268849,600.000145664,46.580726914441655,20.030873278538124,66.61160019297978
adfe102,FCGIRtbServer,bid-request,78853,79141,bid-request:c4,4,4,269.061494284,122.639865134,600.000145664,44.843571493843335,20.43997256005306,65.2835440538964
adfe102,FCGIRtbServer,bid-request,78853,79142,bid-request:c9,9,9,289.60482673,164.570351522,600.000145664,48.26745940361466,27.428385261452817,75.69584466506747
adfe102,FCGIRtbServer,bid-request,78853,79144,bid-request:c6,6,6,364.605694461,126.052099506,600.000145664,60.76760099074695,21.008678150653175,81.77627914140012
adfe102,FCGIRtbServer,bid-request,78853,79146,bid-request:c7,7,7,217.027637685,202.43794334,600.000145664,36.17126416608163,33.73964903224627,69.91091319832789
adfe102,FCGIRtbServer,bid-request,78853,79148,bid-request:c8,8,8,356.161145715,112.388622548,600.000145664,59.360176541432075,18.731432543841017,78.09160908527309
adfe102,FCGIRtbServer,bid-request,78853,79152,bid-request:c10,10,10,359.29373677,122.342101237,600.000145664,59.88227492384718,20.39034525593458,80.27262017978177
adfe102,FCGIRtbServer,bid-request,78853,79153,bid-request:c12,12,12,220.961072363,238.82839052,600.000145664,36.82683645325949,39.804722089808266,76.63155854306775
adfe102,FCGIRtbServer,bid-request,78853,79154,bid-request:c11,11,11,266.706271271,180.256768798,600.000145664,44.451034420307536,30.042787506079,74.49382192638654
adfe102,FCGIRtbServer,bid-request,78853,79155,bid-request:c36,36,36,135.498541807,414.721185451,600.000145664,22.58308481859589,69.12018079462997,91.70326561322585
adfe102,FCGIRtbServer,bid-request,78853,79156,bid-request:c15,15,15,267.054463323,290.223312748,600.000145664,44.50906641488558,48.37054038158934,92.87960679647492
adfe102,FCGIRtbServer,bid-request,78853,79157,bid-request:c13,13,13,148.968558717,373.502411185,600.000145664,24.828087091902535,62.25038675143277,87.07847384333532
adfe102,FCGIRtbServer,bid-request,78853,79158,bid-request:c14,14,14,148.528783207,373.531979975,600.000145664,24.754791191363495,62.25531488190302,87.01010607326651
adfe102,FCGIRtbServer,bid-request,78853,79159,bid-request:c16,16,16,184.28238743,359.503474515,600.000145664,30.71372378186023,59.91723120619405,90.63095498805428
adfe102,FCGIRtbServer,bid-request,78853,79160,bid-request:c17,17,17,136.214071083,411.512851116,600.000145664,22.702339668977324,68.58545853527961,91.28779820425694
adfe102,FCGIRtbServer,bid-request,78853,79161,bid-request:c53,53,53,344.569628063,73.700306861,600.000145664,57.42825740178386,12.283381494755863,69.71163889653972
adfe102,FCGIRtbServer,event_engine,78853,78988,event_engin:c36,36,36,16.16477635,282.212847217,600.000145664,2.6941287376040526,47.0354631172105,49.72959185481455
adfe102,FCGIRtbServer,event_engine,78853,78989,event_engin:c37,37,37,23.397769763,214.371355389,600.000145664,3.8996273471078036,35.72855055756069,39.62817790466849
adfe102,FCGIRtbServer,event_engine,78853,78990,event_engin:c38,38,38,22.782277998,202.848278037,600.000145664,3.7970454111786287,33.80803813180989,37.60508354298852
adfe102,FCGIRtbServer,event_engine,78853,78991,event_engin:c39,39,39,18.607873574,253.652915538,600.000145664,3.1013115094176005,42.275475659641856,45.376787169059455
adfe102,FCGIRtbServer,event_engine,78853,78992,event_engin:c40,40,40,21.905282578,217.002958618,600.000145664,3.65087954333047,36.16715098924686,39.81803053257734
adfe102,FCGIRtbServer,event_engine,78853,78998,event_engin:c41,41,41,19.885936828,233.574679777,600.000145664,3.314322000037667,38.929103845218364,42.24342584525603
adfe102,FCGIRtbServer,event_engine,78853,79000,event_engin:c42,42,42,22.77802826,204.937265836,600.000145664,3.7963371216839157,34.156202680451486,37.952539802135405
adfe102,FCGIRtbServer,event_engine,78853,79001,event_engin:c43,43,43,22.375941797,230.797840789,600.000145664,3.7293227274532237,38.46629745957541,42.19562018702864
adfe102,FCGIRtbServer,event_engine,78853,79002,event_engin:c44,44,44,22.070434686,232.736246217,600.000145664,3.678404887981384,38.789364952476575,42.46776984045796
adfe102,FCGIRtbServer,event_engine,78853,79004,event_engin:c45,45,45,19.053591239,250.53649754,600.000145664,3.1755977688828776,41.75607278607236,44.93167055495523
adfe102,FCGIRtbServer,event_engine,78853,79013,event_engin:c46,46,46,22.331755644,223.80669599,600.000145664,3.72195837040776,37.30110694261926,41.023065313027026
adfe102,FCGIRtbServer,event_engine,78853,79014,event_engin:c47,47,47,28.554127325,152.789836713,600.000145664,4.759020065470168,25.464966603285173,30.223986668755344
adfe102,FCGIRtbServer,event_engine,78853,79015,event_engin:c48,48,48,32.49037233,94.761137166,600.000145664,5.415060740367654,15.79351902675474,21.208579767122394
adfe102,FCGIRtbServer,event_engine,78853,79017,event_engin:c49,49,49,34.270264201,83.545344515,600.000145664,5.711709313515958,13.924220705403858,19.63593001891982
adfe102,FCGIRtbServer,event_engine,78853,79018,event_engin:c50,50,50,28.058592737,152.211030553,600.000145664,4.676430987520594,25.36849893337162,30.044929920892216
adfe102,FCGIRtbServer,event_engine,78853,79019,event_engin:c51,51,51,22.971308594,224.535785222,600.000145664,3.828550502863366,37.4226217851187,41.251172287982065
adfe102,FCGIRtbServer,fast-scheduler,78853,78956,fast-schedul:c0,0,0,27.511967915,213.939131489,600.000145664,4.585326872638244,35.65651325838275,40.241840131021
adfe102,FCGIRtbServer,fast-scheduler,78853,78957,fast-schedu:c53,53,53,27.938788549,213.024856208,600.000145664,4.65646362770147,35.50413408187636,40.16059770957783
adfe102,FCGIRtbServer,fast-scheduler,78853,78958,fast-schedul:c1,1,1,26.249713012,319.66404331,600.000145664,4.374951106545203,53.27732761735225,57.65227872389745
adfe102,FCGIRtbServer,fast-scheduler,78853,78959,fast-schedul:c2,2,2,25.11235183,439.051148167,600.000145664,4.185390955565353,73.17517359618586,77.36056455175121
adfe102,FCGIRtbServer,fast-scheduler,78853,78960,fast-schedul:c3,3,3,27.104339086,332.615724685,600.000145664,4.517388750965142,55.43594065579857,59.953329406763714
adfe102,FCGIRtbServer,fast-scheduler,78853,78961,fast-schedul:c8,8,8,24.884975463,433.972945093,600.000145664,4.1474949035988375,72.32880662266119,76.47630152626003
adfe102,FCGIRtbServer,fast-scheduler,78853,78962,fast-schedul:c5,5,5,28.014356396,250.275766114,600.000145664,4.669058265810494,41.71261755895546,46.381675824765956
adfe102,FCGIRtbServer,fast-scheduler,78853,78963,fast-schedul:c4,4,4,27.317244516,238.64174878,600.000145664,4.55287298068385,39.77361514069354,44.32648812137739
adfe102,FCGIRtbServer,fast-scheduler,78853,78964,fast-schedul:c6,6,6,26.272987688,310.24514024,600.000145664,4.378830218270125,51.707510820128576,56.0863410383987
adfe102,FCGIRtbServer,fast-scheduler,78853,78966,fast-schedul:c7,7,7,27.40427718,232.476666624,600.000145664,4.567378421162316,38.74610169747974,43.313480118642055
adfe102,FCGIRtbServer,fcgi-accept,78853,79322,fcgi-accept:c8,8,8,48.393556229,464.656850579,600.000145664,8.065590746722982,77.44278962878916,85.50838037551213
adfe102,FCGIRtbServer,fcgi-accept,78853,79324,fcgi-accept:c6,6,6,87.313050565,360.191243436,600.000145664,14.55217156128747,60.031859331865405,74.58403089315287
adfe102,FCGIRtbServer,fcgi-accept,78853,79325,fcgi-accept:c9,9,9,125.830369036,272.495276798,600.000145664,20.971723081291547,45.415868440571565,66.38759152186311
adfe102,FCGIRtbServer,fcgi-accept,78853,79326,fcgi-accept:c7,7,7,107.502224878,279.080603076,600.000145664,17.91703312988881,46.51342255378136,64.43045568367017
adfe102,FCGIRtbServer,fcgi-accept,78853,79328,fcgi-accept:c11,11,11,132.517084805,263.268268508,600.000145664,22.086175438898902,43.878034098916736,65.96420953781563
adfe102,FCGIRtbServer,fcgi-accept,78853,79330,fcgi-accept:c12,12,12,72.760498092,374.023920781,600.000145664,12.126746737949272,62.33730499633134,74.46405173428062
adfe102,FCGIRtbServer,fcgi-accept,78853,79331,fcgi-accept:c13,13,13,61.961767828,432.664808094,600.000145664,10.326958797556456,72.11078384242464,82.4377426399811
adfe102,FCGIRtbServer,fcgi-accept,78853,79332,fcgi-accept:c10,10,10,88.316399227,357.926658238,600.000145664,14.719396297689762,59.6544285571622,74.37382485485196
adfe102,FCGIRtbServer,fcgi-accept,78853,79335,fcgi-accept:c14,14,14,98.280486087,384.121487531,600.000145664,16.380077037854097,64.02023237942812,80.40030941728222
adfe102,FCGIRtbServer,fcgi-accept,78853,79336,fcgi-accept:c16,16,16,88.266781372,408.977400223,600.000145664,14.711126657197411,68.16288348903623,82.87401014623364
adfe102,FCGIRtbServer,fcgi-accept,78853,79338,fcgi-accept:c17,17,17,95.723526485,384.884909529,600.000145664,15.953917207647674,64.14746934820504,80.10138655585271
adfe102,FCGIRtbServer,fcgi-accept,78853,79355,fcgi-accept:c15,15,15,68.480413522,457.439218847,600.000145664,11.41339948279763,76.2398512988305,87.65325078162813
adfe102,FCGIRtbServer,fcgi-accept,78853,79390,fcgi-accept:c36,36,36,66.731564103,439.004236457,600.000145664,11.121924650393279,73.16735497975067,84.28927963014395
adfe102,FCGIRtbServer,fcgi-accept,78853,79393,fcgi-accept:c37,37,37,108.865924229,354.235437993,600.000145664,18.144316299877183,59.03922533235047,77.18354163222764
adfe102,FCGIRtbServer,fcgi-accept,78853,79394,fcgi-accept:c38,38,38,110.746285824,355.041168143,600.000145664,18.45770982296026,59.17351365808218,77.63122348104244
adfe102,FCGIRtbServer,fcgi-accept,78853,79398,fcgi-accept:c39,39,39,78.953716231,397.910588543,600.000145664,13.15894951052463,66.31841532349058,79.47736483401522
adfe102,FCGIRtbServer,grpc-asio-p,78853,79126,grpc-asio-p:c50,50,50,92.668088399,174.470684897,600.000145664,15.444677650277457,29.078440423363425,44.52311807364088
adfe102,FCGIRtbServer,grpc-asio-p,78853,79127,grpc-asio-p:c42,42,42,68.072009221,249.999005549,600.000145664,11.345332115822572,41.66649080932047,53.011822925143036
adfe102,FCGIRtbServer,grpc-asio-p,78853,79128,grpc-asio-p:c45,45,45,54.057034818,297.44627101,600.000145664,9.009503615732775,49.57436646633247,58.583870082065246
adfe102,FCGIRtbServer,grpc-asio-p,78853,79129,grpc-asio-p:c43,43,43,65.791755708,271.539863551,600.000145664,10.965289955920007,45.256632938063035,56.221922893983034
adfe102,FCGIRtbServer,grpc-asio-p,78853,79130,grpc-asio-p:c44,44,44,63.162817964,275.080611134,600.000145664,10.527133771625977,45.846757391963216,56.37389116358919
adfe102,FCGIRtbServer,grpc-asio-p,78853,79131,grpc-asio-p:c48,48,48,119.464768375,118.032513164,600.000145664,19.910789895357834,19.672080751476717,39.58287064683455
adfe102,FCGIRtbServer,grpc-asio-p,78853,79132,grpc-asio-p:c46,46,46,65.907463297,271.93205791,600.000145664,10.984574549404888,45.321998648693985,56.306573198098874
adfe102,FCGIRtbServer,grpc-asio-p,78853,79133,grpc-asio-p:c47,47,47,92.688119696,169.210723034,600.000145664,15.448016198966947,28.201780325693118,43.64979652466007
adfe102,FCGIRtbServer,grpc-asio-p,78853,79134,grpc-asio-p:c49,49,49,126.625243031,102.117583457,600.000145664,21.104202048295853,17.019593110929982,38.123795159225836
adfe102,FCGIRtbServer,grpc-asio-p,78853,79135,grpc-asio-p:c41,41,41,53.24801276,276.318409615,600.000145664,8.874666638800932,46.053057088712485,54.927723727513424
adfe102,FCGIRtbServer,grpc-common,78853,79110,grpc-common:c12,12,12,93.136460571,238.513874493,600.000145664,15.52273965999275,39.75230276470095,55.2750424246937
adfe102,FCGIRtbServer,grpc-common,78853,79111,grpc-common:c13,13,13,97.000021248,299.938614213,600.000145664,16.16666628316454,49.989756899320085,66.15642318248463
adfe102,FCGIRtbServer,grpc-common,78853,79112,grpc-common:c14,14,14,77.401477686,250.306855944,600.000145664,12.90024314916497,41.71779919603083,54.6180423451958
adfe102,FCGIRtbServer,grpc-common,78853,79113,grpc-common:c15,15,15,44.793909163,290.565758236,600.000145664,7.465649714706,48.42761461573324,55.89326433043924
adfe102,FCGIRtbServer,grpc-common,78853,79114,grpc-common:c16,16,16,77.906065662,278.079099692,600.000145664,12.984341124748225,46.34650536363774,59.33084648838596
adfe102,FCGIRtbServer,grpc-common,78853,79115,grpc-common:c17,17,17,77.089365086,254.643105828,600.000145664,12.848224395127069,42.440507334576566,55.288731729703635
adfe102,FCGIRtbServer,grpc-common,78853,79116,grpc-common:c37,37,37,86.670056452,226.378073737,600.000145664,14.445005901804434,37.72966979640896,52.1746756982134
adfe102,FCGIRtbServer,grpc-common,78853,79117,grpc-common:c36,36,36,81.250357112,334.349103726,600.000145664,13.541722897764126,55.72483709249555,69.26655999025968
adfe102,FCGIRtbServer,grpc-common,78853,79118,grpc-common:c38,38,38,98.21468697,235.16904828,600.000145664,16.369110521016474,39.19483186454002,55.563942385556494
adfe102,FCGIRtbServer,grpc-common,78853,79119,grpc-common:c39,39,39,89.844003768,289.913379225,600.000145664,14.973996992712836,48.318884806963275,63.2928817996761
adfe102,FCGIRtbServer,grpc-common,78853,79120,grpc-common:c40,40,40,67.012624175,188.385452382,600.000145664,11.1687679843543,31.397567774507813,42.56633575886211
adfe102,FCGIRtbServer,grpc-common,78853,79121,grpc-common:c41,41,41,96.750046874,241.926046519,600.000145664,16.125003897612388,40.32099796430359,56.446001861915974
adfe102,FCGIRtbServer,grpc-common,78853,79122,grpc-common:c42,42,42,107.76550115,221.848768771,600.000145664,17.960912497902736,36.97478581867466,54.935698316577394
adfe102,FCGIRtbServer,grpc-common,78853,79123,grpc-common:c43,43,43,57.947552104,170.011898528,600.000145664,9.657923005980505,28.335309542275784,37.99323254825629
adfe102,FCGIRtbServer,grpc-common,78853,79124,grpc-common:c44,44,44,97.872306762,221.967188564,600.000145664,16.312047166869935,36.99452244604981,53.30656961291974
adfe102,FCGIRtbServer,grpc-common,78853,79125,grpc-common:c45,45,45,80.336817245,220.782364193,600.000145664,13.38946629022797,36.79705176549042,50.18651805571839
adfe102,FCGIRtbServer,grpc_global,78853,78986,grpc_global:c40,40,40,0.03396191,0.615034806,600.000145664,0.005660316959159317,0.10250577611433105,0.10816609307349036
adfe102,FCGIRtbServer,http-server,78853,79104,http-server:c47,47,47,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIRtbServer,http-server,78853,79105,http-server:c48,48,48,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIRtbServer,http-server,78853,79106,http-server:c49,49,49,0.0,0.0,600.000145664,0.0,0.0,0.0
adfe102,FCGIRtbServer,http-server,78853,79107,http-server:c50,50,50,0.000116239,0.000273924,600.000145664,1.937316196337956e-05,4.565398891642893e-05,6.50271508798085e-05
adfe102,FCGIRtbServer,jemalloc_bg,78853,78923,jemalloc_bg:c16,16,16,9.957877048,3.538554903,600.000145664,1.6596457717489306,0.58975900732224,2.2494047790711704
adfe102,FCGIRtbServer,jemalloc_bg,78853,78976,jemalloc_bg:c17,17,17,7.456289073,2.574589011,600.000145664,1.2427145438020477,0.4290980643264326,1.6718126081284805
adfe102,FCGIRtbServer,jemalloc_bg,78853,79009,jemalloc_bg:c36,36,36,8.791950549,4.941328363,600.000145664,1.4653247357582295,0.8235545272295889,2.2888792629878183
adfe102,FCGIRtbServer,jemalloc_bg,78853,79022,jemalloc_bg:c37,37,37,7.122386163,1.847616025,600.000145664,1.1870640723124983,0.30793592940803466,1.495000001720533
adfe102,FCGIRtbServer,lifeguard,78853,79020,lifeguard:c36,36,36,0.038147858,1.448678781,600.000145664,0.0063579747897866004,0.24144640488325148,0.24780437967303806
adfe102,FCGIRtbServer,task-runner,78853,79108,task-runner:c37,37,37,0.008776256,0.021071005,600.000145664,0.001462708978226599,0.003511833314087187,0.004974542292313786
adfe102,FCGIRtbServer,task-runner,78853,79163,task-runner:c38,38,38,0.002974834,0.065816088,600.000145664,0.0004958055462983015,0.010969345336935468,0.01146515088323377
adfe102,FCGIRtbServer,task-runner,78853,79185,task-runner:c39,39,39,40.181932267,74.848116407,600.000145664,6.696987085316788,12.47468303931295,19.17167012462974
adfe102,FCGIRtbServer,task-runner,78853,79251,task-runner:c40,40,40,0.002970223,0.057182948,600.000145664,0.0004950370464848727,0.009530489019584745,0.010025526066069618
adfe102,FCGIRtbServer,task-runner,78853,79252,task-runner:c41,41,41,0.003091919,0.083931208,600.000145664,0.0005153197082274501,0.013988531270624301,0.014503850978851754
adfe102,FCGIRtbServer,task-runner,78853,79316,task-runner:c42,42,42,0.002889774,0.047580116,600.000145664,0.0004816288830733506,0.007930017408136574,0.008411646291209924
adfe102,FCGIRtbServer,task-runner,78853,79319,task-runner:c43,43,43,0.082527521,0.210471213,600.000145664,0.01375458349408725,0.035078526983869075,0.04883311047795632
adfe102,FCGIRtbServer,task-runner,78853,80212,task-runner:c44,44,44,0.084352107,0.246549575,600.000145664,0.01405868108692713,0.04109158585739206,0.05515026694431919
adfe102,FCGIRtbServer,task-runner,78853,80213,task-runner:c45,45,45,0.081886968,0.207896112,600.000145664,0.013647824686672107,0.03464934358806336,0.04829716827473547
adfe102,FCGITrackServer,bid-request,78829,79247,bid-request:c8,8,8,0.813352581,8.038439369,600.000145664,0.1355587305899551,1.3397395695802923,1.4752983001702473
adfe102,FCGITrackServer,bid-request,78829,79248,bid-request:c53,53,53,0.847050361,2.612591527,600.000145664,0.14117502589313505,0.4354318154554334,0.5766068413485684
adfe102,FCGITrackServer,bid-request,78829,79249,bid-request:c47,47,47,0.844586966,3.049878362,600.000145664,0.14076446015947613,0.5083129369285072,0.6490773970879834
adfe102,FCGITrackServer,bid-request,78829,79250,bid-request:c59,59,59,0.58796875,2.066006396,600.000145664,0.09799476787615022,0.3443343157381437,0.44232908361429396
adfe102,FCGITrackServer,bid-request,78829,79253,bid-request:c45,45,45,0.865751129,4.972444811,600.000145664,0.14429181980312727,0.8287406006372152,0.9730324204403425
adfe102,FCGITrackServer,bid-request,78829,79254,bid-request:c35,35,35,0.584964584,3.432750735,600.000145664,0.09749407366437209,0.5721249836033107,0.6696190572676828
adfe102,FCGITrackServer,bid-request,78829,79255,bid-request:c37,37,37,0.78317159,3.350855859,600.000145664,0.13052856664447812,0.5584758409169586,0.6890044075614365
adfe102,FCGITrackServer,bid-request,78829,79256,bid-request:c44,44,44,0.822828531,4.12693768,600.000145664,0.1371380552065372,0.6878227796816377,0.8249608348881748
adfe102,FCGITrackServer,bid-request,78829,79257,bid-request:c1,1,1,0.816214464,4.464535327,600.000145664,0.13603571097415698,0.74408904052169,0.880124751495847
adfe102,FCGITrackServer,bid-request,78829,79258,bid-request:c3,3,3,0.834863868,5.403531196,600.000145664,0.13914394421956086,0.9005883140278397,1.0397322582474005
adfe102,FCGITrackServer,bid-request,78829,79259,bid-request:c28,28,28,0.539806654,3.83796521,600.000145664,0.08996775382489518,0.6396607130407699,0.729628466865665
adfe102,FCGITrackServer,bid-request,78829,79260,bid-request:c67,67,67,0.597884615,0.521804578,600.000145664,0.09964741164159906,0.086967408553299,0.18661482019489806
adfe102,FCGITrackServer,bid-request,78829,79261,bid-request:c38,38,38,0.799102698,3.273843559,600.000145664,0.1331837506665369,0.5456404606997132,0.6788242113662502
adfe102,FCGITrackServer,bid-request,78829,79262,bid-request:c71,71,71,0.588676691,2.868225224,600.000145664,0.09811275801417203,0.4780374212785951,0.5761501792927671
adfe102,FCGITrackServer,bid-request,78829,79263,bid-request:c15,15,15,0.78721806,7.102974515,600.000145664,0.13120297814741566,1.1838287984312699,1.3150317765786856
adfe102,FCGITrackServer,bid-request,78829,79264,bid-request:c69,69,69,0.560814082,2.665450906,600.000145664,0.09346899097488816,0.444241709816626,0.5377107007915142
adfe102,FCGITrackServer,bid-request,78829,79265,bid-request:c25,25,25,0.535758738,2.663585788,600.000145664,0.08929310132201615,0.4439308568920928,0.533223958214109
adfe102,FCGITrackServer,bid-request,78829,79266,bid-request:c4,4,4,0.855359203,3.019816023,600.000145664,0.1425598325569409,0.5033025483115626,0.6458623808685036
adfe102,FCGITrackServer,bid-request,78829,79267,bid-request:c32,32,32,0.544111029,6.223417828,600.000145664,0.09068514948406398,1.0372360528534126,1.1279212023374765
adfe102,FCGITrackServer,bid-request,78829,79268,bid-request:c60,60,60,0.569667959,1.356578189,600.000145664,0.09494463678330738,0.2260963099431785,0.32104094672648587
adfe102,FCGITrackServer,bid-request,78829,79269,bid-request:c57,57,57,0.598620551,2.078656376,600.000145664,0.09977006761182146,0.34644264522629753,0.446212712838119
adfe102,FCGITrackServer,bid-request,78829,79270,bid-request:c11,11,11,0.816052291,2.406736772,600.000145664,0.13600868214738554,0.4011226979514389,0.5371313800988244
