host,service,pool,threads_max,threads_observed,cpu_pct,runqueue_wait_pct,runnable_pct,thread_runnable_p75,thread_runnable_p95
adfe102,ChannelServer,cs-grpc-p,16,16,28.681034351520104,19.05765939688142,47.73869374840152,49.32081614422106,50.9601918163077
adfe102,ChannelServer,event_engine,16,16,1.8041608038312011,6.373883582403536,8.178044386234738,9.664758081029465,13.165813364441604
adfe102,ChannelServer,fast-scheduler,1,1,0.0,0.0,0.0,0.0,0.0
adfe102,ChannelServer,grpc-server,16,16,1.838349952572654,4.757934081327567,6.596284033900221,6.69189630734436,17.432480517150264
adfe102,ChannelServer,grpc_global,1,1,0.003692785770156756,0.06673172513264998,0.07042451090280674,0.07042451090280674,0.07042451090280674
adfe102,ChannelServer,grpcpp_sync,2,2,0.00031120284111491557,0.006419963608070701,0.006731166449185617,0.007309355850483315,0.007771907371521474
adfe102,ChannelServer,http-server,4,4,1.6012496112592945e-06,2.848540975116879e-06,4.449790586376174e-06,4.449790586376174e-06,1.5129287993678984e-05
adfe102,ChannelServer,jemalloc_bg,4,4,0.04483965590579394,0.027102228295301695,0.07194188420109562,0.07918008398552041,0.07960863238148028
adfe102,ChannelServer,lifeguard,1,1,0.004144068660597304,0.28575219762698645,0.28989626628758375,0.28989626628758375,0.28989626628758375
adfe102,ChannelServer,task-runner,2,2,0.25366225375090246,0.03733910585172748,0.29100135960262996,0.43650203940394494,0.5529025832449969
adfe102,FCGIActionServer,bid-request,64,64,0.06813273132898137,0.571378202719505,0.6395109340484864,0.7897349071484241,1.0880905579822948
adfe102,FCGIAdServer,bid-request,128,128,2.7935266655562195e-06,2.3483612788388377e-05,2.62771394539446e-05,0.0,3.9997815289597013e-05
adfe102,FCGIRtbServer,bid-request,20,20,45.856943048998744,33.11729675815347,78.97423980715223,87.02719801578371,91.7620826723883
adfe102,FCGIRtbServer,event_engine,16,16,3.9343566896764455,33.89916588598859,37.83352257566503,42.29951184405651,46.46498834049822
adfe102,FCGIRtbServer,fast-scheduler,10,10,4.463515610294103,49.73177410495143,54.19528971524553,59.378066736047145,76.96264619028018
adfe102,FCGIRtbServer,fcgi-accept,16,16,15.006701028783585,62.35333982868851,77.3600408574721,82.54680951654424,86.04459797704112
adfe102,FCGIRtbServer,grpc-asio-p,10,10,13.361418644020524,36.76911979545489,50.130538439475416,56.28541062206992,57.58937956875103
adfe102,FCGIRtbServer,grpc-common,16,16,13.86448884269683,41.27893406535683,55.143422908053665,57.16721301853347,66.9339573844284
adfe102,FCGIRtbServer,grpc_global,1,1,0.005660316959159317,0.10250577611433105,0.10816609307349036,0.10816609307349036,0.10816609307349036
adfe102,FCGIRtbServer,http-server,4,4,4.84329049084489e-06,1.1413497229107232e-05,1.6256787719952124e-05,1.6256787719952124e-05,5.5273078247837196e-05
adfe102,FCGIRtbServer,jemalloc_bg,4,4,1.3886872809054265,0.537586882071574,1.9262741629770006,2.2592734000503323,2.282958090400321
adfe102,FCGIRtbServer,lifeguard,1,1,0.0063579747897866004,0.24144640488325148,0.24780437967303806,0.24780437967303806,0.24780437967303806
adfe102,FCGIRtbServer,task-runner,9,9,0.7490998527496429,1.403492523565738,2.152592376315381,0.04883311047795632,11.525062181555564
adfe102,FCGITrackServer,bid-request,64,64,0.11584529501908074,0.6220039713221476,0.7378492663412283,0.8879314266839278,1.1971322778598725
adfe102,FCGIUserBindServer,bid-request,64,64,0.5313597543828338,3.396943029536776,3.92830278391961,4.999435535562037,6.866663836382127
adfe102,UserBindServer,event_engine,16,16,1.4329542122731793,27.7318548120285,29.16480902430168,33.56955262841615,45.10002229458392
adfe102,UserBindServer,fast-scheduler,1,1,6.861967732263887,41.11614284326362,47.9781105755275,47.9781105755275,47.9781105755275
adfe102,UserBindServer,grpc-server,16,16,2.2650572460940857,16.532134753855207,18.79719199994929,22.039552286259422,34.59302082307036
adfe102,UserBindServer,grpc_global,1,1,0.005374897861784796,0.20393204399073792,0.2093069418525227,0.2093069418525227,0.2093069418525227
adfe102,UserBindServer,http-server,4,4,3.667415776315914e-06,0.00021196390687414912,0.00021563132265046503,0.00021563132265046503,0.0007331464970115808
adfe102,UserBindServer,jemalloc_bg,4,4,0.09545577815921588,0.03239665955162164,0.1278524377108375,0.13915670296646337,0.1412929230478461
adfe102,UserBindServer,lifeguard,1,1,0.008409305958444762,0.376873930338393,0.38528323629683775,0.38528323629683775,0.38528323629683775
adfe102,UserBindServer,rdb-batch,16,16,36.81822167799676,44.594969196947346,81.4131908749441,85.42742595208239,87.33653439014341
adfe102,UserBindServer,task-runner,13,13,0.0037132219831441065,0.0015128863121987265,0.005226108295342833,0.0,0.030583016341925805
adfe102,UserBindServer,ub-grpc-p,8,8,15.400549575115578,65.275997508041,80.67654708315658,81.52451052985616,84.64953325899232
adfe102,UserInfoManager,event_engine,16,16,1.2553749505096887,17.897091008948976,19.152465959458663,21.020302955747653,26.747461242179675
adfe102,UserInfoManager,fast-scheduler,1,1,4.924024032911605,3.2684081443509934,8.1924321772626,8.1924321772626,8.1924321772626
adfe102,UserInfoManager,grpc-server,16,16,1.5856937312545971,3.5795227732373247,5.165216504491922,5.995195218693139,6.944119988402845
